nmse_train,nmse_test
0.9109464993959315,1.7548312824231733
0.42625098130314315,0.4206309105601291
0.4251148300491801,0.4245785461798782
0.42550341690528554,0.4147986998592256
0.4251148300491812,0.4245785461798579
0.42526593199253593,0.4221796698523607
0.42511483058194893,0.4245570405964061
0.4312571121509523,0.40985986573859917
0.42511483387559545,0.4245712089725607
0.42511483387559545,0.4245712089725607
0.42511483516177817,0.4245684614053814
