time,time2,y,yh
11.375,4.458333333333333,25.52,24.51558285671494
11.416666666666666,4.5,26.66,26.05023212771303
11.458333333333334,4.541666666666667,27.25,27.176734320040204
11.5,4.583333333333333,28.05,28.08785097605346
11.541666666666666,4.625,28.52,28.783664257044116
11.583333333333334,4.666666666666667,28.64,29.143727038591695
11.625,4.708333333333333,29.72,29.125182295306242
11.666666666666666,4.75,28.84,28.74781433469606
11.708333333333334,4.791666666666667,27.9,28.152898643634586
11.75,4.833333333333333,26.83,27.137973064754295
11.791666666666666,4.875,25.64,25.648578629217884
11.833333333333334,4.916666666666667,24.3,23.443102895238788
11.875,4.958333333333333,23.23,21.614429670359506
15.083333333333334,5.0,18.8,22.811106261768685
15.125,5.041666666666667,18.39,22.811504294951938
15.166666666666666,5.083333333333333,17.44,22.817437137029735
15.208333333333334,5.125,17.11,22.82325402296229
15.25,5.166666666666667,19.69,22.886499621930586
15.291666666666666,5.208333333333333,23.8,23.29317609271756
15.333333333333334,5.25,26.01,24.51111155384498
15.375,5.291666666666667,27.62,26.231807937495972
15.416666666666666,5.333333333333333,29.76,27.88983158332336
15.458333333333334,5.375,30.61,29.25472467821402
15.5,5.416666666666667,30.26,30.165167099056188
15.541666666666666,5.458333333333333,30.39,30.771350498433655
15.583333333333334,5.5,29.91,31.107453277647217
15.625,5.541666666666667,29.91,29.96448589048406
15.666666666666666,5.583333333333333,29.1,28.62459194051346
15.708333333333334,5.625,28.77,27.077453157276405
15.75,5.666666666666667,27.09,26.035413041081235
15.791666666666666,5.708333333333333,25.21,25.121715669269207
15.833333333333334,5.75,22.94,24.172679299425305
15.875,5.791666666666667,21.74,23.344737068159443
16.083333333333332,5.833333333333333,20.27,22.96451035664409
16.125,5.875,19.79,22.957901813666556
16.166666666666668,5.916666666666667,19.32,22.961711626124732
16.208333333333332,5.958333333333333,18.31,22.96371876099525
16.25,6.0,20.62,23.00295041127894
16.291666666666668,6.041666666666667,23.52,23.65415514417361
16.333333333333332,6.083333333333333,25.73,24.594509709946443
16.375,6.125,25.58,25.266945730850686
