time,time2,y,yh
11.375,4.458333333333333,23.03,26.45166824116312
11.416666666666666,4.5,24.64,26.463373049993482
11.458333333333334,4.541666666666667,26.12,26.463373049993482
11.5,4.583333333333333,26.71,25.13925948143783
11.541666666666666,4.625,27.64,25.13925948143783
11.583333333333334,4.666666666666667,28.24,26.559021474691413
11.625,4.708333333333333,29.18,26.559021474691413
11.666666666666666,4.75,28.7,26.937422407114884
11.708333333333334,4.791666666666667,28.37,26.937422407114884
11.75,4.833333333333333,27.97,23.884673846238865
11.791666666666666,4.875,25.35,23.884673846238865
11.833333333333334,4.916666666666667,23.96,20.227020876116747
11.875,4.958333333333333,22.75,20.227020876116747
15.083333333333334,5.0,17.99,20.13839769127046
15.125,5.041666666666667,15.97,20.13839769127046
15.166666666666666,5.083333333333333,15.56,19.95106004170123
15.208333333333334,5.125,16.45,19.95106004170123
15.25,5.166666666666667,18.68,19.92763570092014
15.291666666666666,5.208333333333333,20.97,19.92763570092014
15.333333333333334,5.25,22.17,23.36111935187396
15.375,5.291666666666667,23.1,23.36111935187396
15.416666666666666,5.333333333333333,24.85,22.94575396135419
15.458333333333334,5.375,25.91,22.94575396135419
15.5,5.416666666666667,27.46,23.02635707992022
15.541666666666666,5.458333333333333,28.86,23.02635707992022
15.583333333333334,5.5,29.53,23.290613804406807
15.625,5.541666666666667,30.19,23.290613804406807
15.666666666666666,5.583333333333333,30.12,22.871059715088865
15.708333333333334,5.625,30.39,22.871059715088865
15.75,5.666666666666667,29.65,20.505972104503197
15.791666666666666,5.708333333333333,27.64,20.505972104503197
15.833333333333334,5.75,25.43,18.126571800296134
15.875,5.791666666666667,24.17,18.126571800296134
16.083333333333332,5.833333333333333,17.85,19.8840764846744
16.125,5.875,17.11,19.8840764846744
16.166666666666668,5.916666666666667,17.12,18.592958274938614
16.208333333333332,5.958333333333333,16.65,18.592958274938614
16.25,6.0,22.07,18.970847006650754
16.291666666666668,6.041666666666667,23.67,18.970847006650754
16.333333333333332,6.083333333333333,26.14,20.69897340674291
16.375,6.125,27.68,20.69897340674291
16.416666666666668,6.166666666666667,29.96,22.1496878661515
16.458333333333332,6.208333333333333,31.63,22.1496878661515
16.5,6.25,33.23,17.063875047419902
16.541666666666668,6.291666666666667,32.87,17.063875047419902
16.583333333333332,6.333333333333333,34.55,17.052996218502518
16.625,6.375,35.62,17.052996218502518
16.666666666666668,6.416666666666667,35.28,18.537501964334968
16.708333333333332,6.458333333333333,34.61,18.537501964334968
16.75,6.5,33.81,18.855173151081974
16.791666666666668,6.541666666666667,31.19,18.855173151081974
16.833333333333332,6.583333333333333,28.99,14.016863697943624
16.875,6.625,27.66,14.016863697943624
17.083333333333332,6.666666666666667,21.23,18.723306608888265
17.125,6.708333333333333,22.05,18.723306608888265
17.166666666666668,6.75,21.98,17.51846231596527
17.208333333333332,6.791666666666667,21.44,17.51846231596527
17.25,6.833333333333333,24.75,18.27305169536127
17.291666666666668,6.875,27.5,18.27305169536127
17.333333333333332,6.916666666666667,31.2,18.88165780549342
17.375,6.958333333333333,29.89,18.88165780549342
17.416666666666668,7.0,30.69,17.76657629749829
17.458333333333332,7.041666666666667,31.82,17.76657629749829
17.5,7.083333333333333,32.21,12.992943514792348
17.541666666666668,7.125,33.55,12.992943514792348
17.583333333333332,7.166666666666667,32.19,10.604675359378792
17.625,7.208333333333333,31.65,10.604675359378792
17.666666666666668,7.25,30.78,13.742038860969021
17.708333333333332,7.291666666666667,29.23,13.742038860969021
17.75,7.333333333333333,28.3,14.91012446633859
17.791666666666668,7.375,26.49,14.91012446633859
17.833333333333332,7.416666666666667,24.96,14.27435899870783
17.875,7.458333333333333,22.68,14.27435899870783
